0,20,400,100,262,438
1,0,100,100,352,2
1,2.5,100,100,308,74
1,5,100,100,330,117
1,15,100,100,330,117
1,17.5,100,100,350,65
1,20,100,100,334,14
2,0,100,100,425,9
2,2.5,100,100,390,65
2,5,100,100,407,112
2,15,100,100,407,112
2,17.5,100,100,418,62
2,20,100,100,408,12
3,0,100,100,231,3
3,2.5,100,100,212,84
3,5,100,100,247,116
3,15,100,100,247,116
3,17.5,100,100,260,74
3,20,100,100,237,7
0,5,100,100,414,141
1,5,100,100,258,163
0,0,100,100,457,-18
0,2.5,100,100,433,65
0,5,100,100,414,141
0,15,100,100,414,141
0,17.5,100,100,424,283
0,20,100,100,439,450
1,0,100,100,282,434
1,2.5,100,100,242,283
1,5,100,100,258,163
1,15,100,100,258,163
1,17.5,100,100,252,56
1,20,100,100,259,-15
0,5,100,100,457,280
1,5,100,100,565,228
2,5,100,100,355,326
3,5,300,100,72,100
0,0,100,100,488,470
0,2.5,100,100,460,361
0,5,100,100,457,280
0,15,100,100,457,280
0,17.5,100,100,471,360
0,20,100,100,442,461
1,0,100,100,575,460
1,2.5,100,100,571,321
1,5,100,100,565,228
1,15,100,100,565,228
1,17.5,100,100,571,337
1,20,100,100,577,451
2,0,100,100,390,472
2,2.5,100,100,359,389
2,5,100,100,355,326
2,15,100,100,355,326
2,17.5,100,100,366,395
2,20,100,100,354,454
3,0,300,100,83,-28
3,2.5,300,100,69,38
3,5,300,100,72,100
3,15,300,100,72,100
3,17.5,300,100,81,42
3,20,300,100,64,-19
0,5,300,100,355,92
1,5,100,100,286,311
2,5,100,100,178,269
3,5,100,100,50,208
0,0,300,100,382,-14
0,2.5,300,100,342,58
0,5,300,100,355,92
0,15,300,100,355,92
0,17.5,300,100,362,52
0,20,300,100,337,-19
1,0,100,100,322,449
1,2.5,100,100,288,374
1,5,100,100,286,311
1,15,100,100,286,311
1,17.5,100,100,292,370
1,20,100,100,296,448
2,0,100,100,218,459
2,2.5,100,100,185,343
2,5,100,100,178,269
2,15,100,100,178,269
2,17.5,100,100,187,338
2,20,100,100,169,443
3,0,100,100,53,459
3,2.5,100,100,40,307
3,5,100,100,50,208
3,15,100,100,50,208
3,17.5,100,100,53,297
3,20,100,100,55,448
0,5,200,100,34,206
1,5,100,100,45,130
2,5,200,300,510,71
0,0,200,100,35,-19
0,2.5,200,100,37,122
0,5,200,100,34,206
0,15,200,100,34,206
0,17.5,200,100,61,114
0,20,200,100,50,-12
1,0,100,100,53,-31
1,2.5,100,100,50,53
1,5,100,100,45,130
1,15,100,100,45,130
1,17.5,100,100,44,41
1,20,100,100,46,-19
2,0,200,300,783,69
2,2.5,200,300,688,62
2,5,200,300,510,71
2,15,200,300,510,71
2,17.5,200,300,672,85
2,20,200,300,785,81
0,5,300,200,40,75
1,5,300,200,27,315
2,5,200,300,485,52
0,0,300,200,63,-25
0,2.5,300,200,44,56
0,5,300,200,40,75
0,15,300,200,40,75
0,17.5,300,200,57,38
0,20,300,200,47,-18
1,0,300,200,48,461
1,2.5,300,200,28,379
1,5,300,200,27,315
1,15,300,200,27,315
1,17.5,300,200,37,372
1,20,300,200,21,448
2,0,200,300,803,67
2,2.5,200,300,684,68
2,5,200,300,485,52
2,15,200,300,485,52
2,17.5,200,300,668,57
2,20,200,300,792,58
0,5,100,200,130,191
1,5,100,300,326,147
2,5,100,400,488,44
0,0,100,200,182,450
0,2.5,100,200,168,331
0,5,100,200,130,191
0,15,100,200,130,191
0,17.5,100,200,139,326
0,20,100,200,150,455
1,0,100,300,340,457
1,2.5,100,300,313,277
1,5,100,300,326,147
1,15,100,300,326,147
1,17.5,100,300,326,272
1,20,100,300,332,448
2,0,100,400,505,447
2,2.5,100,400,460,205
2,5,100,400,488,44
2,15,100,400,488,44
2,17.5,100,400,488,188
2,20,100,400,496,433
0,5,100,100,399,237
1,5,300,100,229,125
2,5,100,100,213,238
0,0,100,100,428,450
0,2.5,100,100,395,327
0,5,100,100,399,237
0,15,100,100,399,237
0,17.5,100,100,406,322
0,20,100,100,388,446
1,0,300,100,216,-21
1,2.5,300,100,181,70
1,5,300,100,229,125
1,15,300,100,229,125
1,17.5,300,100,217,62
1,20,300,100,206,-15
2,0,100,100,223,458
2,2.5,100,100,208,320
2,5,100,100,213,238
2,15,100,100,213,238
2,17.5,100,100,214,330
2,20,100,100,201,444
0,5,300,100,55,57
1,5,300,100,412,153
2,5,300,100,38,321
3,5,300,100,37,166
4,5,300,100,422,279
5,5,300,100,412,45
0,0,300,100,-33,54
0,2.5,300,100,21,54
0,5,300,100,55,57
0,15,300,100,55,57
0,17.5,300,100,-10,52
0,20,300,100,-41,52
1,0,300,100,732,177
1,2.5,300,100,562,166
1,5,300,100,412,153
1,15,300,100,412,153
1,17.5,300,100,549,160
1,20,300,100,704,148
2,0,300,100,-34,331
2,2.5,300,100,-4,307
2,5,300,100,38,321
2,15,300,100,38,321
2,17.5,300,100,-14,331
2,20,300,100,-34,312
3,0,300,100,-39,178
3,2.5,300,100,-3,159
3,5,300,100,37,166
3,15,300,100,37,166
3,17.5,300,100,-12,173
3,20,300,100,-35,171
4,0,300,100,689,299
4,2.5,300,100,534,290
4,5,300,100,422,279
4,15,300,100,422,279
4,17.5,300,100,549,277
4,20,300,100,688,274
5,0,300,100,708,55
5,2.5,300,100,546,39
5,5,300,100,412,45
5,15,300,100,412,45
5,17.5,300,100,585,40
5,20,300,100,791,40
0,5,300,100,305,217
1,5,200,300,50,70
2,5,100,100,304,116
0,0,300,100,318,-25
0,2.5,300,100,293,74
0,5,300,100,305,217
0,15,300,100,305,217
0,17.5,300,100,301,72
0,20,300,100,294,-26
1,0,200,300,-37,81
1,2.5,200,300,23,72
1,5,200,300,50,70
1,15,200,300,50,70
1,17.5,200,300,-6,68
1,20,200,300,-40,94
2,0,100,100,286,-25
2,2.5,100,100,302,55
2,5,100,100,304,116
2,15,100,100,304,116
2,17.5,100,100,294,65
2,20,100,100,295,-19
0,5,100,100,166,158
1,5,100,100,442,164
2,5,100,100,326,159
0,0,100,100,187,455
0,2.5,100,100,163,289
0,5,100,100,166,158
0,15,100,100,166,158
0,17.5,100,100,176,285
0,20,100,100,161,441
1,0,100,100,454,440
1,2.5,100,100,428,273
1,5,100,100,442,164
1,15,100,100,442,164
1,17.5,100,100,438,269
1,20,100,100,409,437
2,0,100,100,328,450
2,2.5,100,100,304,269
2,5,100,100,326,159
2,15,100,100,326,159
2,17.5,100,100,318,268
2,20,100,100,298,437
0,5,300,100,239,91
1,5,500,200,106,240
0,0,300,100,222,-24
0,2.5,300,100,208,49
0,5,300,100,239,91
0,15,300,100,239,91
0,17.5,300,100,221,44
0,20,300,100,203,-28
1,0,500,200,94,457
1,2.5,500,200,87,306
1,5,500,200,106,240
1,15,500,200,106,240
1,17.5,500,200,110,304
1,20,500,200,91,443
0,5,200,300,263,232
1,5,400,100,168,106
0,0,200,300,286,439
0,2.5,200,300,254,330
0,5,200,300,263,232
0,15,200,300,263,232
0,17.5,200,300,264,325
0,20,200,300,244,439
1,0,400,100,197,-35
1,2.5,400,100,166,44
1,5,400,100,168,106
1,15,400,100,168,106
1,17.5,400,100,157,28
1,20,400,100,158,-22
0,5,300,100,423,312
1,5,300,100,254,181
2,5,300,100,70,48
0,0,300,100,-40,320
0,2.5,300,100,243,303
0,5,300,100,423,312
0,15,300,100,423,312
0,17.5,300,100,193,294
0,20,300,100,-31,296
1,0,300,100,-41,188
1,2.5,300,100,149,184
1,5,300,100,254,181
1,15,300,100,254,181
1,17.5,300,100,105,173
1,20,300,100,-40,179
2,0,300,100,-39,56
2,2.5,300,100,34,45
2,5,300,100,70,48
2,15,300,100,70,48
2,17.5,300,100,19,48
2,20,300,100,-37,50
0,5,100,200,540,320
1,5,100,200,97,59
2,5,100,200,302,163
0,0,100,200,558,461
0,2.5,100,200,522,393
0,5,100,200,540,320
0,15,100,200,540,320
0,17.5,100,200,542,386
0,20,100,200,525,451
1,0,100,200,116,450
1,2.5,100,200,101,199
1,5,100,200,97,59
1,15,100,200,97,59
1,17.5,100,200,94,227
1,20,100,200,92,460
2,0,100,200,345,437
2,2.5,100,200,303,293
2,5,100,200,302,163
2,15,100,200,302,163
2,17.5,100,200,318,289
2,20,100,200,304,424
0,5,200,100,202,149
1,5,100,100,519,140
0,0,200,100,-39,166
0,2.5,200,100,66,149
0,5,200,100,202,149
0,15,200,100,202,149
0,17.5,200,100,53,143
0,20,200,100,-38,136
1,0,100,100,793,151
1,2.5,100,100,634,141
1,5,100,100,519,140
1,15,100,100,519,140
1,17.5,100,100,618,140
1,20,100,100,764,130
0,5,100,100,210,168
1,5,100,200,189,262
2,5,100,200,439,266
3,5,100,100,462,163
0,0,100,100,235,-30
0,2.5,100,100,214,80
0,5,100,100,210,168
0,15,100,100,210,168
0,17.5,100,100,203,82
0,20,100,100,198,-16
1,0,100,200,208,423
1,2.5,100,200,193,316
1,5,100,200,189,262
1,15,100,200,189,262
1,17.5,100,200,200,318
1,20,100,200,193,422
2,0,100,200,454,405
2,2.5,100,200,422,316
2,5,100,200,439,266
2,15,100,200,439,266
2,17.5,100,200,446,315
2,20,100,200,437,404
3,0,100,100,493,-23
3,2.5,100,100,461,82
3,5,100,100,462,163
3,15,100,100,462,163
3,17.5,100,100,465,80
3,20,100,100,462,-10
0,5,200,100,402,212
1,5,100,200,233,207
0,0,200,100,398,445
0,2.5,200,100,421,286
0,5,200,100,402,212
0,15,200,100,402,212
0,17.5,200,100,396,86
0,20,200,100,388,-15
1,0,100,200,219,-24
1,2.5,100,200,210,99
1,5,100,200,233,207
1,15,100,200,233,207
1,17.5,100,200,217,309
1,20,100,200,209,441
0,5,200,100,402,212
1,5,100,200,233,207
0,0,200,100,781,197
0,2.5,200,100,555,204
0,5,200,100,402,212
0,15,200,100,402,212
0,17.5,200,100,577,201
0,20,200,100,762,210
1,0,100,200,-27,227
1,2.5,100,200,97,234
1,5,100,200,233,207
1,15,100,200,233,207
1,17.5,100,200,93,201
1,20,100,200,-35,190
0,5,100,100,493,238
1,5,100,100,225,266
2,5,100,100,336,150
0,0,100,100,528,-15
0,2.5,100,100,534,121
0,5,100,100,493,238
0,15,100,100,493,238
0,17.5,100,100,494,347
0,20,100,100,492,454
1,0,100,100,230,-19
1,2.5,100,100,204,148
1,5,100,100,225,266
1,15,100,100,225,266
1,17.5,100,100,196,350
1,20,100,100,182,448
2,0,100,100,324,-7
2,2.5,100,100,341,72
2,5,100,100,336,150
2,15,100,100,336,150
2,17.5,100,100,346,322
2,20,100,100,350,452
0,5,100,100,493,238
1,5,100,100,262,295
2,5,100,100,334,221
0,0,100,100,796,225
0,2.5,100,100,637,239
0,5,100,100,493,238
0,15,100,100,493,238
0,17.5,100,100,654,226
0,20,100,100,788,213
1,0,100,100,-32,264
1,2.5,100,100,104,264
1,5,100,100,262,295
1,15,100,100,262,295
1,17.5,100,100,87,251
1,20,100,100,-33,250
2,0,100,100,324,-7
2,2.5,100,100,341,72
2,5,100,100,334,221
2,15,100,100,334,221
2,17.5,100,100,346,322
2,20,100,100,350,452
0,5,100,100,214,126
1,5,100,100,515,282
2,5,100,100,238,287
3,5,100,100,344,201
4,5,100,100,537,145
0,0,100,100,-39,154
0,2.5,100,100,79,138
0,5,100,100,214,126
0,15,100,100,214,126
0,17.5,100,100,73,136
0,20,100,100,-34,129
1,0,100,100,793,281
1,2.5,100,100,638,292
1,5,100,100,515,282
1,15,100,100,515,282
1,17.5,100,100,640,280
1,20,100,100,787,285
2,0,100,100,-40,294
2,2.5,100,100,85,297
2,5,100,100,238,287
2,15,100,100,238,287
2,17.5,100,100,75,287
2,20,100,100,-34,281
3,0,100,100,346,-34
3,2.5,100,100,336,78
3,5,100,100,344,201
3,15,100,100,344,201
3,17.5,100,100,349,349
3,20,100,100,338,460
4,0,100,100,797,146
4,2.5,100,100,652,136
4,5,100,100,537,145
4,15,100,100,537,145
4,17.5,100,100,666,136
4,20,100,100,782,143
0,5,100,100,214,126
1,5,100,100,515,282
2,5,100,100,238,287
3,5,100,100,344,201
4,5,100,100,537,145
0,0,100,100,206,-5
0,2.5,100,100,203,52
0,5,100,100,214,126
0,15,100,100,214,126
0,17.5,100,100,206,60
0,20,100,100,198,-15
1,0,100,100,513,459
1,2.5,100,100,502,398
1,5,100,100,515,282
1,15,100,100,515,282
1,17.5,100,100,514,359
1,20,100,100,521,461
2,0,100,100,201,453
2,2.5,100,100,213,368
2,5,100,100,238,287
2,15,100,100,238,287
2,17.5,100,100,237,371
2,20,100,100,229,448
3,0,100,100,346,-34
3,2.5,100,100,336,78
3,5,100,100,344,201
3,15,100,100,344,201
3,17.5,100,100,349,349
3,20,100,100,338,460
4,0,100,100,536,-6
4,2.5,100,100,527,58
4,5,100,100,537,145
4,15,100,100,537,145
4,17.5,100,100,510,65
4,20,100,100,519,0
0,5,400,100,276,240
1,5,100,100,330,117
2,5,100,100,407,112
3,5,100,100,247,116
0,0,400,100,-37,267
0,2.5,400,100,166,274
0,5,400,100,276,240
0,15,400,100,276,240
0,17.5,400,100,566,246
0,20,400,100,776,247
1,0,100,100,-34,118
1,2.5,100,100,151,109
1,5,100,100,330,117
1,15,100,100,330,117
1,17.5,100,100,157,115
1,20,100,100,-35,123
2,0,100,100,-36,123
2,2.5,100,100,237,108
2,5,100,100,407,112
2,15,100,100,407,112
2,17.5,100,100,226,118
2,20,100,100,-35,126
3,0,100,100,-35,141
3,2.5,100,100,112,123
3,5,100,100,247,116
3,15,100,100,247,116
3,17.5,100,100,110,123
3,20,100,100,-31,115
0,5,400,100,276,240
1,5,100,100,330,117
2,5,100,100,407,112
3,5,100,100,247,116
0,0,400,100,-10,448
0,2.5,400,100,134,330
0,5,400,100,276,240
0,15,400,100,276,240
0,17.5,400,100,573,305
0,20,400,100,779,439
1,0,100,100,352,2
1,2.5,100,100,308,74
1,5,100,100,330,117
1,15,100,100,330,117
1,17.5,100,100,350,65
1,20,100,100,334,14
2,0,100,100,622,-11
2,2.5,100,100,498,53
2,5,100,100,407,112
2,15,100,100,407,112
2,17.5,100,100,418,62
2,20,100,100,408,12
3,0,100,100,48,-8
3,2.5,100,100,152,75
3,5,100,100,247,116
3,15,100,100,247,116
3,17.5,100,100,260,74
3,20,100,100,237,7
0,5,100,100,414,141
1,5,100,100,258,163
0,0,100,100,792,164
0,2.5,100,100,594,137
0,5,100,100,414,141
0,15,100,100,414,141
0,17.5,100,100,424,283
0,20,100,100,439,450
1,0,100,100,-29,204
1,2.5,100,100,166,201
1,5,100,100,258,163
1,15,100,100,258,163
1,17.5,100,100,252,56
1,20,100,100,259,-15
0,5,100,100,414,141
1,5,100,100,258,163
0,0,100,100,778,5
0,2.5,100,100,594,96
0,5,100,100,414,141
0,15,100,100,414,141
0,17.5,100,100,593,310
0,20,100,100,779,445
1,0,100,100,-10,6
1,2.5,100,100,144,110
1,5,100,100,258,163
1,15,100,100,258,163
1,17.5,100,100,160,312
1,20,100,100,-13,440
0,5,100,100,457,280
1,5,100,100,565,228
2,5,100,100,355,326
3,5,300,100,72,100
0,0,100,100,488,470
0,2.5,100,100,460,361
0,5,100,100,457,280
0,15,100,100,457,280
0,17.5,100,100,471,360
0,20,100,100,442,461
1,0,100,100,575,460
1,2.5,100,100,571,321
1,5,100,100,565,228
1,15,100,100,565,228
1,17.5,100,100,571,337
1,20,100,100,577,451
2,0,100,100,390,472
2,2.5,100,100,359,389
2,5,100,100,355,326
2,15,100,100,355,326
2,17.5,100,100,366,395
2,20,100,100,354,454
3,0,300,100,-41,125
3,2.5,300,100,13,97
3,5,300,100,72,100
3,15,300,100,72,100
3,17.5,300,100,81,42
3,20,300,100,64,-19
0,5,100,100,457,280
1,5,100,100,565,228
2,5,100,100,355,326
3,5,300,100,72,100
0,0,100,100,772,302
0,2.5,100,100,600,308
0,5,100,100,457,280
0,15,100,100,457,280
0,17.5,100,100,471,360
0,20,100,100,442,461
1,0,100,100,787,236
1,2.5,100,100,664,236
1,5,100,100,565,228
1,15,100,100,565,228
1,17.5,100,100,555,306
1,20,100,100,577,451
2,0,100,100,758,315
2,2.5,100,100,535,336
2,5,100,100,355,326
2,15,100,100,355,326
2,17.5,100,100,366,395
2,20,100,100,354,454
3,0,300,100,83,-28
3,2.5,300,100,69,38
3,5,300,100,72,100
3,15,300,100,72,100
3,17.5,300,100,81,42
3,20,300,100,64,-19
0,5,300,100,355,92
1,5,100,100,286,311
2,5,100,100,178,269
3,5,100,100,50,208
0,0,300,100,782,108
0,2.5,300,100,512,91
0,5,300,100,355,92
0,15,300,100,355,92
0,17.5,300,100,362,52
0,20,300,100,337,-19
1,0,100,100,322,449
1,2.5,100,100,288,374
1,5,100,100,286,311
1,15,100,100,286,311
1,17.5,100,100,292,370
1,20,100,100,296,448
2,0,100,100,218,459
2,2.5,100,100,185,343
2,5,100,100,178,269
2,15,100,100,178,269
2,17.5,100,100,187,338
2,20,100,100,169,443
3,0,100,100,53,459
3,2.5,100,100,40,307
3,5,100,100,50,208
3,15,100,100,50,208
3,17.5,100,100,53,297
3,20,100,100,55,448
0,5,300,100,355,92
1,5,100,100,286,311
2,5,100,100,178,269
3,5,100,100,50,208
0,0,300,100,382,-14
0,2.5,300,100,342,58
0,5,300,100,355,92
0,15,300,100,355,92
0,17.5,300,100,362,52
0,20,300,100,337,-19
1,0,100,100,-33,349
1,2.5,100,100,170,352
1,5,100,100,286,311
1,15,100,100,286,311
1,17.5,100,100,292,370
1,20,100,100,296,448
2,0,100,100,-38,290
2,2.5,100,100,84,290
2,5,100,100,178,269
2,15,100,100,178,269
2,17.5,100,100,187,338
2,20,100,100,169,443
3,0,100,100,-40,217
3,2.5,100,100,5,220
3,5,100,100,50,208
3,15,100,100,50,208
3,17.5,100,100,53,297
3,20,100,100,55,448
0,5,200,100,34,206
1,5,100,100,45,130
2,5,200,300,510,71
0,0,200,100,-39,243
0,2.5,200,100,-3,230
0,5,200,100,34,206
0,15,200,100,34,206
0,17.5,200,100,-7,216
0,20,200,100,-35,229
1,0,100,100,-39,154
1,2.5,100,100,-11,137
1,5,100,100,45,130
1,15,100,100,45,130
1,17.5,100,100,-5,139
1,20,100,100,-40,130
2,0,200,300,783,69
2,2.5,200,300,688,62
2,5,200,300,510,71
2,15,200,300,510,71
2,17.5,200,300,672,85
2,20,200,300,785,81
0,5,200,100,34,206
1,5,100,100,45,130
2,5,200,300,510,71
0,0,200,100,35,-19
0,2.5,200,100,37,122
0,5,200,100,34,206
0,15,200,100,34,206
0,17.5,200,100,22,338
0,20,200,100,10,446
1,0,100,100,53,-31
1,2.5,100,100,50,53
1,5,100,100,45,130
1,15,100,100,45,130
1,17.5,100,100,23,278
1,20,100,100,4,437
2,0,200,300,502,-35
2,2.5,200,300,511,23
2,5,200,300,510,71
2,15,200,300,510,71
2,17.5,200,300,672,85
2,20,200,300,785,81
0,5,300,200,40,75
1,5,300,200,27,315
2,5,200,300,485,52
0,0,300,200,-33,101
0,2.5,300,200,-10,93
0,5,300,200,40,75
0,15,300,200,40,75
0,17.5,300,200,57,38
0,20,300,200,47,-18
1,0,300,200,-32,324
1,2.5,300,200,-17,327
1,5,300,200,27,315
1,15,300,200,27,315
1,17.5,300,200,37,372
1,20,300,200,21,448
2,0,200,300,803,67
2,2.5,200,300,684,68
2,5,200,300,485,52
2,15,200,300,485,52
2,17.5,200,300,668,57
2,20,200,300,792,58
0,5,300,200,40,75
1,5,300,200,27,315
2,5,200,300,485,52
0,0,300,200,63,-25
0,2.5,300,200,44,56
0,5,300,200,40,75
0,15,300,200,40,75
0,17.5,300,200,57,38
0,20,300,200,47,-18
1,0,300,200,48,461
1,2.5,300,200,28,379
1,5,300,200,27,315
1,15,300,200,27,315
1,17.5,300,200,37,372
1,20,300,200,21,448
2,0,200,300,803,67
2,2.5,200,300,684,68
2,5,200,300,485,52
2,15,200,300,485,52
2,17.5,200,300,470,289
2,20,200,300,474,443
0,5,100,200,130,191
1,5,100,300,326,147
2,5,100,400,488,44
0,0,100,200,182,450
0,2.5,100,200,168,331
0,5,100,200,130,191
0,15,100,200,130,191
0,17.5,100,200,118,99
0,20,100,200,130,-25
1,0,100,300,340,457
1,2.5,100,300,313,277
1,5,100,300,326,147
1,15,100,300,326,147
1,17.5,100,300,318,64
1,20,100,300,321,-24
2,0,100,400,505,447
2,2.5,100,400,460,205
2,5,100,400,488,44
2,15,100,400,488,44
2,17.5,100,400,480,-2
2,20,100,400,480,-42
0,5,100,200,130,191
1,5,100,300,326,147
2,5,100,400,488,44
0,0,100,200,182,450
0,2.5,100,200,168,331
0,5,100,200,130,191
0,15,100,200,130,191
0,17.5,100,200,37,195
0,20,100,200,-40,200
1,0,100,300,340,457
1,2.5,100,300,313,277
1,5,100,300,326,147
1,15,100,300,326,147
1,17.5,100,300,176,184
1,20,100,300,-41,175
2,0,100,400,505,447
2,2.5,100,400,460,205
2,5,100,400,488,44
2,15,100,400,488,44
2,17.5,100,400,241,173
2,20,100,400,-41,154
0,5,100,100,399,237
1,5,300,100,229,125
2,5,100,100,213,238
0,0,100,100,792,257
0,2.5,100,100,558,251
0,5,100,100,399,237
0,15,100,100,399,237
0,17.5,100,100,406,322
0,20,100,100,388,446
1,0,300,100,-34,138
1,2.5,300,100,142,121
1,5,300,100,229,125
1,15,300,100,229,125
1,17.5,300,100,217,62
1,20,300,100,206,-15
2,0,100,100,-34,248
2,2.5,100,100,106,243
2,5,100,100,213,238
2,15,100,100,213,238
2,17.5,100,100,214,330
2,20,100,100,201,444
0,5,100,100,399,237
1,5,300,100,229,125
2,5,100,100,213,238
0,0,100,100,768,430
0,2.5,100,100,587,347
0,5,100,100,399,237
0,15,100,100,399,237
0,17.5,100,100,406,322
0,20,100,100,388,446
1,0,300,100,-14,6
1,2.5,300,100,128,79
1,5,300,100,229,125
1,15,300,100,229,125
1,17.5,300,100,501,95
1,20,300,100,782,6
2,0,100,100,-11,443
2,2.5,100,100,106,361
2,5,100,100,213,238
2,15,100,100,213,238
2,17.5,100,100,214,330
2,20,100,100,201,444
0,5,300,100,55,57
1,5,300,100,412,153
2,5,300,100,38,321
3,5,300,100,37,166
4,5,300,100,422,279
5,5,300,100,412,45
0,0,300,100,47,-32
0,2.5,300,100,30,30
0,5,300,100,55,57
0,15,300,100,55,57
0,17.5,300,100,-10,52
0,20,300,100,-41,52
1,0,300,100,399,-26
1,2.5,300,100,400,91
1,5,300,100,412,153
1,15,300,100,412,153
1,17.5,300,100,549,160
1,20,300,100,704,148
2,0,300,100,39,-19
2,2.5,300,100,45,204
2,5,300,100,38,321
2,15,300,100,38,321
2,17.5,300,100,-14,331
2,20,300,100,-34,312
3,0,300,100,39,-21
3,2.5,300,100,32,83
3,5,300,100,37,166
3,15,300,100,37,166
3,17.5,300,100,-12,173
3,20,300,100,-35,171
4,0,300,100,390,-19
4,2.5,300,100,401,184
4,5,300,100,422,279
4,15,300,100,422,279
4,17.5,300,100,549,277
4,20,300,100,688,274
5,0,300,100,400,-24
5,2.5,300,100,398,25
5,5,300,100,412,45
5,15,300,100,412,45
5,17.5,300,100,585,40
5,20,300,100,791,40
0,5,300,100,55,57
1,5,300,100,412,153
2,5,300,100,38,321
3,5,300,100,37,166
4,5,300,100,422,279
5,5,300,100,412,45
0,0,300,100,-33,54
0,2.5,300,100,21,54
0,5,300,100,55,57
0,15,300,100,55,57
0,17.5,300,100,32,240
0,20,300,100,28,433
1,0,300,100,732,177
1,2.5,300,100,562,166
1,5,300,100,412,153
1,15,300,100,412,153
1,17.5,300,100,394,277
1,20,300,100,400,434
2,0,300,100,-34,331
2,2.5,300,100,-4,307
2,5,300,100,38,321
2,15,300,100,38,321
2,17.5,300,100,14,381
2,20,300,100,8,445
3,0,300,100,-39,178
3,2.5,300,100,-3,159
3,5,300,100,37,166
3,15,300,100,37,166
3,17.5,300,100,19,311
3,20,300,100,22,443
4,0,300,100,689,299
4,2.5,300,100,534,290
4,5,300,100,422,279
4,15,300,100,422,279
4,17.5,300,100,390,358
4,20,300,100,405,433
5,0,300,100,708,55
5,2.5,300,100,546,39
5,5,300,100,412,45
5,15,300,100,412,45
5,17.5,300,100,401,235
5,20,300,100,381,425
0,5,300,100,305,217
1,5,200,300,50,70
2,5,100,100,304,116
0,0,300,100,318,-25
0,2.5,300,100,293,74
0,5,300,100,305,217
0,15,300,100,305,217
0,17.5,300,100,301,72
0,20,300,100,294,-26
1,0,200,300,-37,81
1,2.5,200,300,23,72
1,5,200,300,50,70
1,15,200,300,50,70
1,17.5,200,300,-6,68
1,20,200,300,-40,94
2,0,100,100,286,-25
2,2.5,100,100,302,55
2,5,100,100,304,116
2,15,100,100,304,116
2,17.5,100,100,294,65
2,20,100,100,295,-19
0,5,300,100,305,217
1,5,200,300,50,70
2,5,100,100,304,116
0,0,300,100,318,-25
0,2.5,300,100,293,74
0,5,300,100,305,217
0,15,300,100,305,217
0,17.5,300,100,301,72
0,20,300,100,294,-26
1,0,200,300,-37,81
1,2.5,200,300,23,72
1,5,200,300,50,70
1,15,200,300,50,70
1,17.5,200,300,-6,68
1,20,200,300,-40,94
2,0,100,100,286,-25
2,2.5,100,100,302,55
2,5,100,100,304,116
2,15,100,100,304,116
2,17.5,100,100,294,65
2,20,100,100,295,-19
0,5,100,100,166,158
1,5,100,100,442,164
2,5,100,100,326,159
0,0,100,100,187,455
0,2.5,100,100,163,289
0,5,100,100,166,158
0,15,100,100,166,158
0,17.5,100,100,156,84
0,20,100,100,142,-27
1,0,100,100,454,440
1,2.5,100,100,428,273
1,5,100,100,442,164
1,15,100,100,442,164
1,17.5,100,100,451,54
1,20,100,100,446,-27
2,0,100,100,328,450
2,2.5,100,100,304,269
2,5,100,100,326,159
2,15,100,100,326,159
2,17.5,100,100,314,75
2,20,100,100,310,-31
0,5,100,100,166,158
