60, 198
!!!
382, -14
342, 58
364, 89
362, 52
337, -19
322, 449
288, 374
293, 319
292, 370
296, 448
218, 459
185, 343
185, 268
187, 338
169, 443
53, 459
40, 307
60, 198
53, 297
55, 448
---
356, 98
293, 304
188, 261
51, 199
!!!
382, -14
342, 58
356, 98
362, 52
337, -19
322, 449
288, 374
293, 304
292, 370
296, 448
218, 459
185, 343
188, 261
187, 338
169, 443
53, 459
40, 307
51, 199
53, 297
55, 448
---
353, 90
280, 305
182, 276
43, 215
!!!
382, -14
342, 58
353, 90
362, 52
337, -19
322, 449
288, 374
280, 305
292, 370
296, 448
218, 459
185, 343
182, 276
187, 338
169, 443
53, 459
40, 307
43, 215
53, 297
55, 448
---
348, 99
279, 305
182, 272
41, 209
!!!
382, -14
342, 58
348, 99
362, 52
337, -19
322, 449
288, 374
279, 305
292, 370
296, 448
218, 459
185, 343
182, 272
187, 338
169, 443
53, 459
40, 307
41, 209
53, 297
55, 448
---
34, 206
45, 130
510, 71
!!!
35, -19
37, 122
34, 206
61, 114
50, -12
53, -31
50, 53
45, 130
44, 41
46, -19
783, 69
688, 62
510, 71
672, 85
785, 81
---
39, 208
53, 120
504, 65
!!!
35, -19
37, 122
39, 208
61, 114
50, -12
53, -31
50, 53
53, 120
44, 41
46, -19
783, 69
688, 62
504, 65
672, 85
785, 81
---
41, 200
36, 126
514, 75
!!!
35, -19
37, 122
41, 200
61, 114
50, -12
53, -31
50, 53
36, 126
44, 41
46, -19
783, 69
688, 62
514, 75
672, 85
785, 81
---
30, 214
45, 140
505, 78
!!!
35, -19
37, 122
30, 214
61, 114
50, -12
53, -31
50, 53
45, 140
44, 41
46, -19
783, 69
688, 62
505, 78
672, 85
785, 81
---
44, 204
36, 130
506, 77
!!!
35, -19
37, 122
44, 204
61, 114
50, -12
53, -31
50, 53
36, 130
44, 41
46, -19
783, 69
688, 62
506, 77
672, 85
785, 81
---
27, 198
46, 124
509, 79
!!!
35, -19
37, 122
27, 198
61, 114
50, -12
53, -31
50, 53
46, 124
44, 41
46, -19
783, 69
688, 62
509, 79
672, 85
785, 81
---
40, 75
27, 315
485, 52
!!!
63, -25
44, 56
40, 75
57, 38
47, -18
48, 461
28, 379
27, 315
37, 372
21, 448
803, 67
684, 68
485, 52
668, 57
792, 58
---
42, 82
32, 318
492, 49
!!!
63, -25
44, 56
42, 82
57, 38
47, -18
48, 461
28, 379
32, 318
37, 372
21, 448
803, 67
684, 68
492, 49
668, 57
792, 58
---
31, 66
30, 306
488, 54
!!!
63, -25
44, 56
31, 66
57, 38
47, -18
48, 461
28, 379
30, 306
37, 372
21, 448
803, 67
684, 68
488, 54
668, 57
792, 58
---
40, 68
33, 311
488, 48
!!!
63, -25
44, 56
40, 68
57, 38
47, -18
48, 461
28, 379
33, 311
37, 372
21, 448
803, 67
684, 68
488, 48
668, 57
792, 58
---
42, 79
21, 321
482, 56
!!!
63, -25
44, 56
42, 79
57, 38
47, -18
48, 461
28, 379
21, 321
37, 372
21, 448
803, 67
684, 68
482, 56
668, 57
792, 58
---
32, 83
21, 318
483, 52
!!!
63, -25
44, 56
32, 83
57, 38
47, -18
48, 461
28, 379
21, 318
37, 372
21, 448
803, 67
684, 68
483, 52
668, 57
792, 58
---
130, 191
326, 147
488, 44
!!!
182, 450
168, 331
130, 191
139, 326
150, 455
340, 457
313, 277
326, 147
326, 272
332, 448
505, 447
460, 205
488, 44
488, 188
496, 433
---
121, 184
329, 145
490, 37
!!!
182, 450
168, 331
121, 184
139, 326
150, 455
340, 457
313, 277
329, 145
326, 272
332, 448
505, 447
460, 205
490, 37
488, 188
496, 433
---
124, 196
334, 147
495, 44
!!!
182, 450
168, 331
124, 196
139, 326
150, 455
340, 457
313, 277
334, 147
326, 272
332, 448
505, 447
460, 205
495, 44
488, 188
496, 433
---
122, 183
327, 138
497, 34
!!!
182, 450
168, 331
122, 183
139, 326
150, 455
340, 457
313, 277
327, 138
326, 272
332, 448
505, 447
460, 205
497, 34
488, 188
496, 433
---
122, 197
335, 138
483, 52
!!!
182, 450
168, 331
122, 197
139, 326
150, 455
340, 457
313, 277
335, 138
326, 272
332, 448
505, 447
460, 205
483, 52
488, 188
496, 433
---
139, 193
329, 146
490, 52
!!!
182, 450
168, 331
139, 193
139, 326
150, 455
340, 457
313, 277
329, 146
326, 272
332, 448
505, 447
460, 205
490, 52
488, 188
496, 433
---
399, 237
229, 125
213, 238
!!!
428, 450
395, 327
399, 237
406, 322
388, 446
216, -21
181, 70
229, 125
217, 62
206, -15
223, 458
208, 320
213, 238
214, 330
201, 444
---
408, 245
235, 118
207, 231
!!!
428, 450
395, 327
408, 245
406, 322
388, 446
216, -21
181, 70
235, 118
217, 62
206, -15
223, 458
208, 320
207, 231
214, 330
201, 444
---
400, 229
234, 128
218, 234
!!!
428, 450
395, 327
400, 229
406, 322
388, 446
216, -21
181, 70
234, 128
217, 62
206, -15
223, 458
208, 320
218, 234
214, 330
201, 444
---
401, 228
219, 115
221, 243
!!!
428, 450
395, 327
401, 228
406, 322
388, 446
216, -21
181, 70
219, 115
217, 62
206, -15
223, 458
208, 320
221, 243
214, 330
201, 444
---
400, 233
239, 130
208, 237
!!!
428, 450
395, 327
400, 233
406, 322
388, 446
216, -21
181, 70
239, 130
217, 62
206, -15
223, 458
208, 320
208, 237
214, 330
201, 444
---
391, 233
236, 126
214, 232
!!!
428, 450
395, 327
391, 233
406, 322
388, 446
216, -21
181, 70
236, 126
217, 62
206, -15
223, 458
208, 320
214, 232
214, 330
201, 444
---
55, 57
412, 153
38, 321
37, 166
422, 279
412, 45
!!!
-33, 54
21, 54
55, 57
-10, 52
-41, 52
732, 177
562, 166
412, 153
549, 160
704, 148
-34, 331
-4, 307
38, 321
-14, 331
-34, 312
-39, 178
-3, 159
37, 166
-12, 173
-35, 171
689, 299
534, 290
422, 279
549, 277
688, 274
708, 55
546, 39
412, 45
585, 40
791, 40
---
62, 66
411, 143
33, 312
46, 168
429, 276
411, 39
!!!
-33, 54
21, 54
62, 66
-10, 52
-41, 52
732, 177
562, 166
411, 143
549, 160
704, 148
-34, 331
-4, 307
33, 312
-14, 331
-34, 312
-39, 178
-3, 159
46, 168
-12, 173
-35, 171
689, 299
534, 290
429, 276
549, 277
688, 274
708, 55
546, 39
411, 39
585, 40
791, 40
---
49, 58
409, 155
35, 327
47, 175
426, 277
419, 51
!!!
-33, 54
21, 54
49, 58
-10, 52
-41, 52
732, 177
562, 166
409, 155
549, 160
704, 148
-34, 331
-4, 307
35, 327
-14, 331
-34, 312
-39, 178
-3, 159
47, 175
-12, 173
-35, 171
689, 299
534, 290
426, 277
549, 277
688, 274
708, 55
546, 39
419, 51
585, 40
791, 40
---
